Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Experimental Condition [Parasite Line],Compound 1 Name,Compound 1 InChIKey,Compound 1 PubChem CID,Compound 1 Concentration (uM),Compound 1 Mechanism of Action (MoA),Compound 2 Name,Compound 2 InChIKey,Compound 2 PubChem CID,Compound 2 Concentration (uM),Compound 2 Mechanism of Action (MoA),Control Type,Channels,Comment [Image File Path]
190206,B2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190206_asexual_withGFP/NDExp_WellB02_Point0000_Seq0000.nd2
190614,G7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190614_asexual_withGFP/NDExp_WellG07_Point0000_Seq1856.nd2
190621,A5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellA05_Point0000_Seq0000.nd2
190621,A6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellA06_Point0000_Seq0032.nd2
190621,A7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellA07_Point0000_Seq0064.nd2
190621,B2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellB02_Point0000_Seq0000.nd2
190621,B7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellB07_Point0000_Seq0160.nd2
190621,C2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellC02_Point0000_Seq0608.nd2
190621,C7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellC07_Point0000_Seq0448.nd2
190621,D2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellD02_Point0000_Seq0640.nd2
190621,D7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellD07_Point0000_Seq0800.nd2
190621,E2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellE02_Point0000_Seq1248.nd2
190621,E7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellE07_Point0000_Seq1088.nd2
190621,F2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellF02_Point0000_Seq1280.nd2
190621,F7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellF07_Point0000_Seq1440.nd2
190621,G2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellG02_Point0000_Seq1888.nd2
190621,G7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190621_asexual_withGFP/NDExp_WellG07_Point0000_Seq1728.nd2
190628,A5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellA05_Point0000_Seq0096.nd2
190628,A6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellA06_Point0000_Seq0128.nd2
190628,A7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellA07_Point0000_Seq0160.nd2
190628,B2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellB02_Point0000_Seq0576.nd2
190628,B7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellB07_Point0000_Seq0416.nd2
190628,C2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellC02_Point0000_Seq0608.nd2
190628,C7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellC07_Point0000_Seq0768.nd2
190628,D2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellD02_Point0000_Seq1216.nd2
190628,D7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellD07_Point0000_Seq1056.nd2
190628,E2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellE02_Point0000_Seq1248.nd2
190628,E7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellE07_Point0000_Seq1408.nd2
190628,F2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellF02_Point0000_Seq1856.nd2
190628,F7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellF07_Point0000_Seq1696.nd2
190628,G2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellG02_Point0000_Seq1888.nd2
190628,G7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190628_asexual_withGFP/NDExp_WellG07_Point0000_Seq2048.nd2
190705,A5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellA05_Point0000_Seq0096.nd2
190705,A6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellA06_Point0000_Seq0128.nd2
190705,A7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellA07_Point0000_Seq0160.nd2
190705,B2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellB02_Point0000_Seq0576.nd2
190705,B7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellB07_Point0000_Seq0416.nd2
190705,C2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellC02_Point0000_Seq0608.nd2
190705,C7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellC07_Point0000_Seq0768.nd2
190705,D2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellD02_Point0000_Seq1216.nd2
190705,D7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellD07_Point0000_Seq1056.nd2
190705,E2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellE02_Point0000_Seq1248.nd2
190705,E7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellE07_Point0000_Seq1408.nd2
190705,F2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellF02_Point0000_Seq1856.nd2
190705,F7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellF07_Point0000_Seq1696.nd2
190705,G2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellG02_Point0000_Seq1888.nd2
190705,G7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190705_asexual_withGFP/NDExp_WellG07_Point0000_Seq2048.nd2
190710,A5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellA05_Point0000_Seq0096.nd2
190710,A6,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellA06_Point0000_Seq0128.nd2
190710,A7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellA07_Point0000_Seq0160.nd2
190710,B2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellB02_Point0000_Seq0576.nd2
190710,B7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellB07_Point0000_Seq0416.nd2
190710,C2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellC02_Point0000_Seq0608.nd2
190710,C7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellC07_Point0000_Seq0768.nd2
190710,D2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellD02_Point0000_Seq1216.nd2
190710,D7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellD07_Point0000_Seq1056.nd2
190710,E2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellE02_Point0000_Seq1248.nd2
190710,E7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellE07_Point0000_Seq1408.nd2
190710,F2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellF02_Point0000_Seq1856.nd2
190710,F7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellF07_Point0000_Seq1696.nd2
190710,G2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellG02_Point0000_Seq1888.nd2
190710,G7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190710_asexual_withGFP/NDExp_WellG07_Point0000_Seq2048.nd2
190809,A2,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190809_asexual_withGFP/NDExp_WellA02_Point0000_Seq0000.nd2
190809,A3,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190809_asexual_withGFP/NDExp_WellA03_Point0000_Seq0032.nd2
190809,A4,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190809_asexual_withGFP/NDExp_WellA04_Point0000_Seq0064.nd2
190809,B10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190809_asexual_withGFP/NDExp_WellB10_Point0000_Seq0128.nd2
190809,E5,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190809_asexual_withGFP/NDExp_WellE05_Point0000_Seq1152.nd2
190809,E8,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190809_asexual_withGFP/NDExp_WellE08_Point0000_Seq1248.nd2
190809,G7,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190809_asexual_withGFP/NDExp_WellG07_Point0000_Seq1856.nd2
190809,G9,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190809_asexual_withGFP/NDExp_WellG09_Point0000_Seq1920.nd2
190809,G10,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190809_asexual_withGFP/NDExp_WellG10_Point0000_Seq1952.nd2
190904,C11,Plasmodium falciparum 3D7,NCBITaxon,36329,Modified to express cytosolic superfolded GFP,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,679,,,,,,,,negative,BF:Brightfield; DAPI:DNA; GFP:Cytosolic GFP; Cy3:Red Blood Cell; Cy5:Mitochondria,190904_asexual_withGFP/NDExp_WellC11_Point0000_Seq0896.nd2
